1, 36335.8
1, 40586
1, 39629.7
1, 36571.8
1, 37377
1, 38946.2
1, 38526.5
1, 33463.6
1, 36764.6
1, 40323.5
1, 37034.7
1, 34294.1
1, 38247
1, 36638.1
1, 39168.8
1, 35518.4
1, 34810.7
1, 39539.4
1, 38125.9
1, 33795
1, 33359.9
1, 35482
1, 37105
1, 35654.2
1, 40392.2
1, 36030.8
1, 35902.4
1, 34088
1, 36240.8
1, 38496.1
1, 34339.3
1, 33209
1, 36012.7
1, 37753.1
1, 36131.6
1, 38462.2
1, 34957
1, 36738.2
1, 38946.5
1, 34774.3
1, 38086.3
1, 37397.5
1, 39150.6
1, 37611
1, 38735.4
1, 39196.6
1, 37152.1
1, 38525.7
1, 39166.8
1, 36540.9
1, 34684.5
1, 38594.6
1, 33796.3
1, 35710.3
1, 38181.2
1, 38838.9
1, 36411.9
1, 36187.6
1, 37448.1
1, 33355.8
1, 38990.7
1, 36609.3
1, 34928
1, 40818
1, 36944.4
1, 35039
1, 38246.6
1, 34357.1
1, 36900.2
1, 39742
1, 36141.7
1, 35251.3
1, 37436.5
1, 34374.3
1, 36197.3
1, 42371.7
1, 39024.2
1, 37038.8
1, 36018.6
1, 34154.1
1, 37860.2
1, 37053.9
1, 37694.5
1, 34036.1
1, 37540.1
1, 41180.3
1, 34150.5
1, 33333.1
1, 39772.2
1, 39652.4
1, 37841.5
1, 36678.1
1, 39733.2
1, 37549.9
1, 39514.5
1, 36268
1, 39026.2
1, 37842.9
1, 41462.8
1, 38040.5
